# mawi15-opp-dim
# quelen-Q-W=10-16-16
# Throughput (min)
# Pipeline depth (clock cycles)  * (global)                       5-tuple                          ipdst                            ipdst/16                         ipsrc,ipdst                      
1.0                              1.0                              1.0                              1.0                              1.0                              1.0                              
2.0                              0.96                             0.99761                          0.99727                          0.9935                           0.99747                          
3.0                              0.90559                          0.99541                          0.99423                          0.97672                          0.99541                          
4.0                              0.85383                          0.99381                          0.9914                           0.96014                          0.99382                          
5.0                              0.79817                          0.99253                          0.98892                          0.94349                          0.99247                          
6.0                              0.73793                          0.99145                          0.98655                          0.92596                          0.99142                          
7.0                              0.6775                           0.99052                          0.98439                          0.90737                          0.99048                          
8.0                              0.61936                          0.98972                          0.98132                          0.88839                          0.9897                           
9.0                              0.56545                          0.98913                          0.9782                           0.86868                          0.98903                          
10.0                             0.51693                          0.98852                          0.97506                          0.84909                          0.9884                           
11.0                             0.47354                          0.98781                          0.97184                          0.82942                          0.98775                          
12.0                             0.43564                          0.98606                          0.9686                           0.80991                          0.98717                          
13.0                             0.40259                          0.9845                           0.9717                           0.79117                          0.98575                          
14.0                             0.3739                           0.98291                          0.96941                          0.77334                          0.98351                          
15.0                             0.34898                          0.98127                          0.96741                          0.7562                           0.98087                          
16.0                             0.32717                          0.97953                          0.97179                          0.73952                          0.97812                          
17.0                             0.30793                          0.97779                          0.96957                          0.72339                          0.9751                           
18.0                             0.29082                          0.97594                          0.96718                          0.70762                          0.97199                          
19.0                             0.27552                          0.9791                           0.96429                          0.69209                          0.96858                          
20.0                             0.26174                          0.97781                          0.95996                          0.6767                           0.96483                          
21.0                             0.24928                          0.97648                          0.95519                          0.66175                          0.96082                          
22.0                             0.23795                          0.97508                          0.95017                          0.64711                          0.95644                          
23.0                             0.2276                           0.97361                          0.94487                          0.63314                          0.95204                          
24.0                             0.21812                          0.97211                          0.93908                          0.61964                          0.94705                          
25.0                             0.2094                           0.97167                          0.93298                          0.60646                          0.94212                          
26.0                             0.20134                          0.9763                           0.92681                          0.59392                          0.93688                          
27.0                             0.19389                          0.97457                          0.9203                           0.58197                          0.93159                          
28.0                             0.18696                          0.97249                          0.91376                          0.57053                          0.92613                          
29.0                             0.18051                          0.97131                          0.90666                          0.55962                          0.92049                          
30.0                             0.1745                           0.96911                          0.89986                          0.54916                          0.91474                          
